profile_id,university_id,applied,applied_date,admitted,admitted_date,rejected,rejected_date,created_at,updated_at,term,year
604,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
605,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
606,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
607,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
608,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
609,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
610,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
611,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
612,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
613,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
614,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
615,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
616,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
617,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
618,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
619,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
620,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
621,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
622,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
623,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
624,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
625,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
626,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
627,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
628,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
629,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
630,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
631,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
632,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
633,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
634,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
635,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
636,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
637,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
638,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
639,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
640,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
641,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
642,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
643,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
644,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
645,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
646,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
647,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
648,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
649,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
650,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
651,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
652,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
653,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
654,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
655,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
656,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
657,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
658,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
659,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
660,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
661,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
662,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
663,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
664,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
665,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
666,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
667,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
668,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
669,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
670,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
671,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
672,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
673,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
674,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
675,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
676,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
677,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
678,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
679,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
680,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
681,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
682,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
683,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
684,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
685,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
686,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
687,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
688,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
689,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
690,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
691,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
692,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
693,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
694,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
695,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
696,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
697,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
698,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
699,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
700,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
701,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
702,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
703,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
704,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
705,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
706,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
707,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
708,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
709,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
710,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
711,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
712,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
713,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
714,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
715,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
716,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
717,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
718,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
719,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
720,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
721,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
722,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
723,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
724,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
725,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
726,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
727,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
728,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
729,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
730,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
731,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
732,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
733,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
734,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
735,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
736,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
737,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
738,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
739,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
740,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
741,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
742,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
743,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
744,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
745,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
746,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
747,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
748,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
749,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
750,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
751,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
752,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
753,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
754,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
755,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
756,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
757,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
758,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
759,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
760,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
761,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
762,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
763,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
764,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
765,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
766,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
767,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
768,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
769,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
770,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
771,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
772,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
773,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
774,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
775,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
776,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
777,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
778,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
779,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
780,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
781,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
782,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
783,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
784,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
785,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
786,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
787,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
788,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
789,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
790,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
791,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
792,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
793,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
794,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
795,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
796,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
797,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
798,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
799,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
800,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
801,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
802,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
803,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
804,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
805,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
806,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
807,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
808,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
809,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
810,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
811,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
812,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
813,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
814,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
815,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
816,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
817,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
818,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
819,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
820,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
821,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
822,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
823,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
824,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
825,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
826,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
827,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
828,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
829,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
830,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
831,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
832,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
833,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
834,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
835,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
836,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
837,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
838,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
839,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
840,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
841,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
842,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
843,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
844,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
845,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
846,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
847,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
848,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
849,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
850,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
851,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
852,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
853,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
854,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
855,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
856,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
857,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
858,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
859,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
860,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
861,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
862,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
863,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
864,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
865,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
866,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
867,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
868,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
869,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
870,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
871,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
872,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
873,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
874,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
875,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
876,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
877,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
878,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
879,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
880,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
881,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
882,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
883,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
884,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
885,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
886,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
887,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
888,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
889,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
890,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
891,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
892,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
893,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
894,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
895,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
896,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
897,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
898,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
899,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
900,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
901,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
902,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
903,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
904,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
905,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
906,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
907,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
908,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
909,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
910,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
911,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
912,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
913,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
914,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
915,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
916,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
917,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
918,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
919,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
920,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
921,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
922,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
923,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
924,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
925,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
926,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
927,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
928,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
929,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
930,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
931,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
932,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
933,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
934,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
935,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
936,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
937,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
938,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
939,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
940,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
941,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
942,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
943,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
944,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
945,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
946,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
947,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
948,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
949,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
950,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
951,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
952,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
953,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
954,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
955,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
956,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
957,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
958,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
959,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
960,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
961,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
962,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
963,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
964,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
965,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
966,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
967,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
968,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
969,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
970,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
971,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
972,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
973,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
974,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
975,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
976,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
977,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
978,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
979,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
980,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
981,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
982,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
983,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
984,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
985,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
986,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
987,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
988,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
989,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
990,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
991,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
992,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
993,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
994,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
995,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
996,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
997,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
998,8,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2020
999,8,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
1000,61,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2020
